Model,Username,User_Country,User_Province,User_City,User_PostalCode,Numpublication,NumPublicationAdoption,NumPublicationHelp,NumPublicationStray,NumComment,UserAge,Work,Studies,"Marital Status",Children,Housing,"Other Pets",NumPets,Gender,Specie,Chip,Sex,Race,Age,State
Animal,John,Nicaragua,Pontevedra,A Coruña,57188,2205,1171,998,36,1727,76,Filólogo,Criminología,relationship,4,terraced house,dog,14,female,hamster,unknown,intact_male,Labrador Retriever,3,vet
PublicationHelp,Sue,Republica Dominicana,Alava,Santiago de Compostela,18292,4600,1730,1071,1799,1345,99,Arquitecto,ESO,separated,14,ground floor,bunny,7,,,,,,0,
Comment,Steve,Pakistan,Guipuzcoa,Valladolid,45290,3138,1039,1046,1053,1492,98,Bibliotecólogo,Bellas artes,relationship,15,bungalows,other,12,,,,,,0,
Comment,Kris,Argentina,Barcelona,A Coruña,54104,3614,1857,618,1139,986,76,Artesano,"Negocios y administración, programas multidisciplinarios o generales",relationship,18,apartment,turtles,2,nobinary,,,,,0,
Event,Bernice,Peru,Vizcaya,Aranjuez,35471,3476,1002,1868,606,1768,29,Botánico,ESO,relationship,7,ground floor with garden,hamster,8,male,,,,,0,
Event,Ann,Singapur,Avila,Ourense,60168,1687,160,721,806,1273,58,Geógrafo,"Negocios y administración, programas multidisciplinarios o generales",married,5,ground floor,bunny,6,male,,,,,0,
Animal,Edith,Alemania,Navarra,Mérida,55380,2538,897,102,1539,1221,51,,Tecnologías de la información y comunicación,single,12,duplex,turtles,1,other,snake,,intact_female,Artois,1,dead
PublicationStrayAddress,Lori,Honduras,La Palma,Córdoba,28392,4055,1832,1799,424,703,87,Cerrajero,Contabilidad y fiscalización,separated,3,bungalows,hamster,16,female,,,,,0,
Animal,Mable,Guinea Ecuatorial,Valencia,Cartagena,63563,3835,1665,491,1679,400,37,Filólogo,Negocios y comercio,married,18,terraced house,hamster,10,female,snake,no,castrated_male,Lebrel Afgano,6,adopted
Animal,Carl,El Salvador,Madrid,Martos,74580,2871,1189,441,1241,1629,4,Paleontólogo,"Finanzas, banca y seguros",separated,5,ground floor,snake,12,female,hamster,unknown,neutered_female,Basset Artesiano Normando,11,healthy
Event,Delores,Republica Dominicana,Girona,Utrera,47286,3851,1717,1500,634,554,42,Paramédico,Bachillerato,married,8,bungalows,snake,20,other,,,,,0,
Comment,Suzanne,Panama,Zaragoza,Segovia,61290,3099,1765,1050,284,1119,84,Matemático,Trabajo y atención social,,18,attic,,14,nobinary,,,,,0,
PublicationAdoption,Michael,Costa Rica,Orense,Palma,11701,1281,786,280,215,1364,24,Abogado,ESO,divorced,17,loft,other,9,other,other,no,intact_male,Bull terrier,6,foster
PublicationStray,Willie,Ecuador,Zamora,Murcia,70593,2731,165,1162,1404,278,63,Politólogo,Tecnologías de la información y comunicación,divorced,11,ground floor with garden,snake,5,other,,,,,0,
PublicationStrayAddress,Mayra,Nicaragua,Alava,Ourense,83725,1431,474,720,237,860,22,Abogado,Tecnologías de la información y comunicación,divorced,8,duplex,other,13,nobinary,,,,,0,
Event,David,Bolivia,La Rioja,Lleida,59210,4413,1393,1514,1506,975,39,Computista,"Negocios y administración, programas multidisciplinarios o generales",relationship,19,triplex,hamster,1,male,,,,,0,
Comment,Paul,Pakistan,Formentera,Tomelloso,14990,2834,48,835,1951,1269,50,Psicólogo,Mercadotecnia y publicidad,relationship,3,ground floor,cat,2,female,,,,,0,
Comment,Cheryl,Cuba,Huelva,A Coruña,66968,2951,1213,1464,274,735,67,Mecánico,Contabilidad y fiscalización,,18,ground floor with garden,other,3,other,,,,,0,
Comment,Loreen,Republica Dominicana,Toledo,Melilla,71385,3247,8,1349,1890,756,84,Politólogo,Magisterio,single,20,ground floor,bunny,9,male,,,,,0,
PublicationStray,Robert,Paraguay,Formentera,Oviedo,85995,4172,1869,1525,778,1740,77,Biólogo,Derecho,married,18,attic,hamster,9,male,,,,,0,
PublicationStrayAddress,William,Guatemala,Lanzarote,Mieres,82174,2548,689,195,1664,1860,18,Cocinero,"Negocios y administración, programas multidisciplinarios o generales",,7,loft,cat,5,male,,,,,0,
PublicationStrayAddress,Mark,Reino Unido,Almería,Guadalajara,75976,773,674,98,1,1450,92,Ingeniero,Mercadotecnia y publicidad,relationship,20,attic,bunny,17,other,,,,,0,
PublicationHelp,Phillip,Alemania,Lanzarote,Zaragoza,33260,2185,1513,649,23,1088,74,Contador,Administración y gestión de empresas,single,8,semi-detached house,turtles,9,other,,,,,0,
Event,Sara,Colombia,Almería,Teruel,60859,1711,865,615,231,1251,25,Paramédico,Ingeniería mecánica y metalurgia,single,11,apartment,cat,13,other,,,,,0,
Event,Marion,Nicaragua,La Rioja,Almendralejo,58682,3443,677,1780,986,1821,19,Carpintero,Sociología y antropología,relationship,4,ground floor with garden,dog,4,other,,,,,0,
Event,James,Panama,Granada,Vigo,71940,2713,471,1029,1213,1464,24,Geógrafo,Mercadotecnia y publicidad,single,9,ground floor with garden,cat,4,,,,,,0,
PublicationHelp,Petra,Panama,Granada,La Orotava,56308,4110,1898,1325,887,582,20,Periodista,Negocios y comercio,single,5,detached house,snake,18,nobinary,,,,,0,
PublicationStrayAddress,Jerome,Peru,A Coruña,Guadix,35185,2782,211,1994,577,356,19,Geógrafo,Economía,divorced,13,,turtles,12,female,,,,,0,
PublicationStrayAddress,Jose,Venezuela,Lugo,San Ildefonso,19913,3710,1261,1109,1340,759,91,,Contabilidad y fiscalización,separated,9,duplex,dog,17,other,,,,,0,
PublicationStray,Phillip,Mexico,Ceuta,Reus,92463,1710,1020,388,302,1664,77,Ingeniero,Ingeniería mecánica y metalurgia,relationship,6,triplex,snake,7,nobinary,,,,,0,
PublicationStray,Jason,Mexico,Sevilla,Carballo,23211,4942,1963,1277,1702,1166,26,Médico cirujano,Psicología,married,16,duplex,turtles,14,other,,,,,0,
PublicationStrayAddress,Rosemarie,Ecuador,Cádiz,Getafe,18043,3029,1437,753,839,131,10,Sociólogo,"Negocios y administración, programas multidisciplinarios o generales",relationship,14,detached house,bunny,8,male,,,,,0,
Event,Gerald,Uruguay,Navarra,Tarragona,27061,2432,302,1033,1097,588,38,Mecánico,Ingeniería química,divorced,3,studio,hamster,7,nobinary,,,,,0,
Event,Doris,Malta,Lérida,La Línea,75776,1266,1067,198,1,238,56,Historiador,Bachillerato,married,15,loft,turtles,8,other,,,,,0,
Animal,Sean,Uruguay,Guipuzcoa,Girona,95208,2897,1494,359,1044,978,89,Abogado,Bellas artes,,16,loft,snake,20,male,snake,yes,neutered_female,Kromfohrländer,9,adopted
Animal,William,Ecuador,Albacete,Mondoñedo,51242,4220,1782,1660,778,232,77,Cocinero,Economía,,4,loft,bunny,5,nobinary,hamster,,intact_female,Ratonero Bodeguero Andaluz,15,adopted
Event,Amanda,Nicaragua,Orense,Santa Cruz de Tenerife,52466,4107,211,1916,1980,1302,42,Botánico,Ciencias políticas,relationship,3,studio,other,9,,,,,,0,
Event,Sarah,Republica de Irlanda,Menorca,Tortosa,97920,4755,1347,1707,1701,769,56,,"Negocios y administración, programas multidisciplinarios o generales",relationship,0,quadplex,cat,10,nobinary,,,,,0,
Comment,Herman,Mexico,Málaga,Teruel,18584,2969,534,449,1986,715,87,Biólogo,Administración y gestión de empresas,married,1,ground floor with garden,hamster,18,male,,,,,0,
PublicationHelp,Keshia,Reino Unido,Jaén,Pamplona,36489,2742,801,1879,62,1421,90,Computista,Bachillerato,married,4,apartment,hamster,4,,,,,,0,
PublicationStray,Frank,Guinea Ecuatorial,Soria,San Ildefonso,30410,2269,671,1337,261,196,41,Médico cirujano,"Finanzas, banca y seguros",relationship,11,terraced house,bunny,15,,,,,,0,
PublicationStrayAddress,Maria,Malta,Gran Canaria,Granada,86819,2289,1168,406,715,1850,61,Sociólogo,Administración y gestión de empresas,relationship,19,triplex,turtles,3,other,,,,,0,
PublicationHelp,Jay,Colombia,Tenerife,Melilla,54196,3081,1334,1602,145,488,23,Filólogo,Tecnología y protección del medio ambiente,divorced,18,ground floor with garden,snake,17,nobinary,,,,,0,
Animal,Vanessa,España,Castellón,Extremadura,31791,3174,1116,1620,438,1721,91,Químico,Bellas artes,single,19,attic,hamster,3,,turtles,yes,neutered_female,Bull terrier,3,healthy
Animal,Joseph,Uruguay,Toledo,Tomelloso,84554,4324,1747,689,1888,1260,73,Médico cirujano,ESO,relationship,10,ground floor with garden,snake,16,other,bunny,no,castrated_male,Harrier,1,adopted
PublicationStray,Helen,Uruguay,Alava,La Línea,32727,1657,1516,21,120,1845,76,Paramédico,Magisterio,separated,19,ground floor with garden,dog,2,nobinary,,,,,0,
Comment,John,Chile,Guipuzcoa,Vic,83144,3129,950,1810,369,837,0,Lavandero,Bachillerato,separated,8,ground floor,snake,18,nobinary,,,,,0,
PublicationAdoption,Robert,Uruguay,Pontevedra,Puerto Real,68559,2685,1857,210,618,1485,92,Secretaria,"Finanzas, banca y seguros",separated,1,loft,turtles,4,,hamster,unknown,neutered_female,Gran Perro Japonés,9,healthy
PublicationAdoption,William,España,Fuerteventura,Madrid,81304,3304,514,1723,1067,1771,6,Químico,Derecho,single,10,,dog,9,male,cat,no,neutered_female,Balkan Hound,6,healthy
PublicationStray,David,Alemania,Asturias,Las Palmas,79488,1923,648,806,469,1828,5,Artesano,Bellas artes,married,2,ground floor with garden,cat,4,other,,,,,0,
Animal,Deborah,Chile,Alava,Pontevedra,84821,1825,1140,429,256,616,2,Periodista,Economía,relationship,19,ground floor with garden,other,3,male,snake,no,unknow,Bosnian Hound,13,foster
Event,Danny,Pakistan,Burgos,Badalona,24622,2809,504,351,1954,852,35,,Negocios y comercio,separated,8,duplex,bunny,2,nobinary,,,,,0,
Animal,Karen,Mexico,Barcelona,Las Palmas,35572,3073,1940,683,450,667,87,Psicólogo,Economía,single,6,bungalows,cat,15,,snake,yes,intact_male,Gran Griffon Vendeano,2,adopted
PublicationAdoption,John,Mexico,Huesca,Almendralejo,59409,2084,1049,109,926,1196,59,Filólogo,ESO,relationship,6,detached house,hamster,8,male,snake,unknown,neutered_female,Mastín de los Pirineos,15,vet
PublicationStray,Billy,Republica de Irlanda,Alicante,Pontevedra,71617,3496,1182,392,1922,1271,45,Profesor,Ingeniería mecánica y metalurgia,separated,1,apartment,bunny,20,,,,,,0,
PublicationStrayAddress,Terry,El Salvador,Lérida,San Ildefonso,32830,3994,683,1607,1704,907,57,Farmacólogo,Ingeniería química,single,6,,hamster,15,male,,,,,0,
PublicationAdoption,Justin,Guinea Ecuatorial,Guadalajara,Tortosa,15312,3683,1879,1258,546,449,19,Arquitecto,Ingeniería química,relationship,11,duplex,,3,female,turtles,no,unknow,Kooiker,8,adopted
Event,David,Nicaragua,Guadalajara,Pola de Siero,40534,692,24,485,183,457,13,Matemático,Ingeniería química,single,1,apartment,dog,7,other,,,,,0,
PublicationStray,Cindy,Honduras,Barcelona,Extremadura,60560,4065,1334,804,1927,411,90,,Ingeniería Informatica,,4,quadplex,,4,nobinary,,,,,0,
PublicationStray,James,Reino Unido,Navarra,Córdoba,55454,3253,562,1288,1403,1606,87,Mecánico,Criminología,single,20,quadplex,cat,7,male,,,,,0,
Animal,Rochelle,Guinea Ecuatorial,Jaén,Sevilla,78059,3378,1918,392,1068,933,65,Enfermero,Tecnologías de la información y comunicación,,18,detached house,turtles,8,other,dog,unknown,unknow,Shar Pei,8,healthy
PublicationStray,Nancy,Nicaragua,Teruel,Telde,74262,2279,1499,446,334,1387,1,Músico,Bachillerato,,8,ground floor with garden,cat,3,male,,,,,0,
Comment,Harold,Guatemala,Cádiz,Badajoz,74873,5069,1273,1840,1956,309,49,Lechero,Magisterio,separated,16,attic,cat,15,male,,,,,0,
PublicationAdoption,Jason,Chile,Mallorca,Portugalete,21288,2897,166,1371,1360,1027,47,Frutero,Derecho,single,13,duplex,cat,4,male,turtles,no,castrated_male,Sabueso Serbio,0,sick
Animal,Scott,Republica de Irlanda,Guipuzcoa,Santa Coloma de Gramenet,82956,2368,483,393,1492,1264,56,Químico,Sociología y antropología,separated,18,apartment,hamster,10,male,bunny,,intact_male,Cirneco del Etna,14,vet
Comment,Kelley,Pakistan,Mallorca,Irun,80815,3539,1869,1445,225,1569,82,Geógrafo,Sociología y antropología,divorced,1,apartment,hamster,0,nobinary,,,,,0,
PublicationHelp,Mary,Argentina,Castellón,Huelva,39372,4143,640,1784,1719,1128,68,Bibliotecólogo,Negocios y comercio,married,8,flat,,12,male,,,,,0,
Event,Joann,India,Cádiz,Málaga,72517,3650,551,1594,1505,693,7,Artesano,Bachillerato,,20,studio,other,14,nobinary,,,,,0,
PublicationStray,Kenneth,Venezuela,El Hierro,Linares,11562,2964,1309,262,1393,1548,82,Técnico de sonido,Ingeniería química,separated,19,detached house,snake,17,,,,,,0,
PublicationHelp,Sally,El Salvador,Lérida,Oviedo,65450,2650,1839,509,302,1988,87,Contador,Sociología y antropología,separated,20,duplex,bunny,0,other,,,,,0,
PublicationStray,Alise,Uruguay,Huesca,Arcos de la Frontera,29946,3021,1537,643,841,1980,100,Lechero,Mercadotecnia y publicidad,relationship,7,bungalows,cat,15,female,,,,,0,
PublicationAdoption,Joseph,Cuba,La Gomera,Balearic Islands,35686,3567,1107,1962,498,1398,46,Mecánico,Negocios y comercio,single,19,semi-detached house,hamster,4,nobinary,hamster,no,unknow,Spítz Alemán,11,unknown
PublicationAdoption,Donald,Republica Dominicana,Málaga,Morón de la Frontera,17965,728,205,403,120,1095,0,Contador,Ingeniería mecánica y metalurgia,,7,quadplex,,16,male,hamster,unknown,castrated_male,American pit bull terrier,13,healthy
PublicationAdoption,Andrew,Reino Unido,Almería,Monforte de Lemos,16055,2647,220,1256,1171,391,74,Cocinero,"Negocios y administración, programas multidisciplinarios o generales",single,8,terraced house,snake,0,other,snake,,intact_male,Sabueso Serbio,15,unknown
PublicationStrayAddress,Charlene,Uruguay,Madrid,Málaga,50892,2622,196,824,1602,1112,22,Cocinero,"Negocios y administración, programas multidisciplinarios o generales",married,0,detached house,dog,9,,,,,,0,
Animal,Donna,Bolivia,Alicante,Getxo,70757,3956,1795,1070,1091,1988,68,Frutero,Criminología,single,3,ground floor,,20,other,hamster,,neutered_female,Schnauzer miniatura (Zwergschnauzer),6,unknown
PublicationStray,Elvie,El Salvador,Asturias,Huesca,41724,3944,917,1697,1330,1134,46,Arquitecto,ESO,single,6,triplex,hamster,17,other,,,,,0,
Event,William,Costa Rica,Fuerteventura,Arcos de la Frontera,44963,2856,1644,832,380,849,46,Artesano,"Finanzas, banca y seguros",married,10,semi-detached house,,4,other,,,,,0,
PublicationAdoption,Joseph,Francia,Lanzarote,Las Palmas,89758,3398,1613,1096,689,297,84,Paramédico,Ingeniería química,divorced,4,flat,turtles,16,female,turtles,yes,neutered_female,Sabueso Francés blanco y negro,19,adopted
Event,Erica,El Salvador,Albacete,Sevilla,69499,2985,258,1203,1524,697,40,Paramédico,Ingeniería mecánica y metalurgia,married,7,apartment,hamster,13,nobinary,,,,,0,
PublicationAdoption,Arlette,Pakistan,Cantabria,Reus,90990,3540,898,1147,1495,531,33,Químico,Contabilidad y fiscalización,separated,18,attic,snake,8,other,bunny,yes,neutered_female,Dogo del Tibet,2,foster
PublicationHelp,Luis,Alemania,Guipuzcoa,Arcos de la Frontera,44393,3012,997,1239,776,1771,20,Farmacólogo,Economía,divorced,17,detached house,dog,15,male,,,,,0,
PublicationHelp,Estrella,Paraguay,Gran Canaria,Cuenca,83090,1312,203,174,935,1175,4,,Magisterio,,18,ground floor with garden,,12,male,,,,,0,
Animal,Daniel,Argentina,Salamanca,Oviedo,22096,1456,664,318,474,170,75,Politólogo,Tecnología y protección del medio ambiente,single,17,apartment,dog,10,female,cat,,intact_male,Bullmastiff,8,dead
Comment,Geraldine,Nicaragua,León,Puertollano,63265,1730,690,516,524,967,13,Geógrafo,Bellas artes,divorced,1,ground floor with garden,bunny,7,female,,,,,0,
Animal,Jerome,Nicaragua,Tenerife,Guadalajara,22912,2500,1448,920,132,47,46,Contador,Tecnología y protección del medio ambiente,divorced,5,terraced house,bunny,20,female,hamster,unknown,unknow,Drever,6,adopted
Animal,Deanna,Republica de Irlanda,Lanzarote,Valdepeñas,68836,2600,1541,620,439,422,59,Bibliotecólogo,Criminología,,13,attic,dog,17,,snake,no,intact_female,Cesky Fousek,13,foster
Comment,Greg,Ecuador,Guadalajara,Morón de la Frontera,99574,2768,408,1093,1267,1,28,Contador,Sociología y antropología,single,4,terraced house,dog,5,female,,,,,0,
PublicationStray,Edward,India,Girona,Guadalajara,72978,2990,1149,1791,50,1650,52,Ingeniero,Contabilidad y fiscalización,,8,studio,other,7,male,,,,,0,
PublicationStray,Raymond,Guinea Ecuatorial,Ceuta,Lorca,70447,2873,798,1364,711,1713,94,Bibliotecólogo,Tecnología y protección del medio ambiente,married,20,quadplex,cat,17,other,,,,,0,
Comment,Beverly,Ecuador,Palencia,Huelva,74410,3119,876,885,1358,1305,79,Frutero,Economía,,6,studio,turtles,0,,,,,,0,
PublicationHelp,Paul,Costa Rica,Huesca,Granollers,17574,2616,813,3,1800,453,2,Enfermero,Bachillerato,divorced,12,,dog,12,,,,,,0,
PublicationStray,Harold,Peru,Badajoz,Ecija,56206,2834,1606,821,407,1195,85,Músico,Psicología,divorced,12,flat,,2,other,,,,,0,
Animal,Shawn,Honduras,La Rioja,Girona,12876,3892,1918,185,1789,916,43,,Tecnologías de la información y comunicación,single,15,ground floor with garden,snake,5,nobinary,turtles,unknown,intact_male,Haldenstoever,7,sick
PublicationStrayAddress,Caroline,Reino Unido,Girona,Zamora,73614,2223,184,1495,544,280,67,Ingeniero,Bellas artes,separated,2,,turtles,1,,,,,,0,
PublicationStrayAddress,Jaqueline,Paraguay,Cuenca,Vilagarcía de Arousa,60329,4957,1963,1235,1759,951,77,Técnico de sonido,Administración y gestión de empresas,relationship,16,loft,other,3,,,,,,0,
PublicationHelp,Mary,Honduras,Burgos,Yecla,71011,2575,116,734,1725,1296,17,Matemático,Administración y gestión de empresas,relationship,3,studio,cat,13,other,,,,,0,
Event,Charlie,Mexico,Valladolid,Jerez de la Frontera,31861,3476,629,1789,1058,1816,86,Historiador,Sociología y antropología,relationship,9,duplex,hamster,0,other,,,,,0,
PublicationHelp,Betty,Francia,La Palma,Tineo,79918,3904,982,1504,1418,144,53,Artesano,Administración y gestión de empresas,divorced,2,ground floor with garden,dog,10,other,,,,,0,
PublicationStray,Marquita,Venezuela,Ibiza,Huesca,63109,3558,204,1636,1718,1953,75,Botánico,Contabilidad y fiscalización,,12,flat,cat,12,,,,,,0,
PublicationStray,Agustin,Honduras,Lanzarote,San Ildefonso,38036,2835,1358,960,517,534,0,Botánico,ESO,,0,ground floor with garden,dog,7,nobinary,,,,,0,
PublicationAdoption,Arthur,Ecuador,Cantabria,Jerez de la Frontera,35642,4815,1540,1494,1781,1052,69,Cocinero,Ingeniería química,single,14,,snake,9,,other,no,intact_male,Labrador Retriever,7,adopted
PublicationHelp,Alfred,El Salvador,Zamora,Soria,16151,1678,123,1127,428,1316,22,Contador,Magisterio,,11,bungalows,dog,7,female,,,,,0,
PublicationStrayAddress,Katherine,Guatemala,Segovia,Sestao,37973,4350,1642,1882,826,859,19,Politólogo,Administración y gestión de empresas,,0,flat,other,17,other,,,,,0,
PublicationStray,Kenneth,Peru,Tenerife,Tomelloso,24830,4218,1694,530,1994,893,13,Paramédico,Criminología,divorced,17,bungalows,snake,12,female,,,,,0,
PublicationStray,Lisa,Pakistan,Tarragona,Puertollano,49985,2767,723,1175,869,492,48,Músico,Ciencias políticas,separated,17,studio,other,5,female,,,,,0,
Comment,Loretta,India,Valladolid,Funes,86549,3242,1391,1743,108,1245,100,Ingeniero,Tecnologías de la información y comunicación,relationship,17,flat,turtles,4,nobinary,,,,,0,
Event,Crystal,Francia,Asturias,Cieza,55347,1913,702,569,642,1107,18,Paleontólogo,"Negocios y administración, programas multidisciplinarios o generales",single,8,attic,turtles,19,other,,,,,0,
Event,Jeanna,Mexico,Burgos,Santiago de Compostela,13882,3173,598,669,1906,1071,65,Mecánico,Contabilidad y fiscalización,relationship,2,ground floor,other,5,,,,,,0,
PublicationStray,David,Guatemala,Burgos,Mataró,22483,4244,1180,1956,1108,1222,12,Geógrafo,"Negocios y administración, programas multidisciplinarios o generales",divorced,8,,cat,4,female,,,,,0,
PublicationAdoption,Rosalina,Republica de Irlanda,Gran Canaria,Castile–La Mancha,37112,3035,1193,688,1154,1034,17,Lavandero,Derecho,divorced,16,duplex,snake,20,male,cat,yes,intact_female,Shar Pei,0,healthy
